"","component","grpvar","term","grp","condval","condsd"
"cond.235","cond","variable:Microbe_treatment","(Intercept)","ASV0145:MEM",-3.91875103883595,1.52718720744304
"cond.236","cond","variable:Microbe_treatment","(Intercept)","ASV0145:MMO",5.20060363516567,1.28073482497893
"cond.237","cond","variable:Microbe_treatment","(Intercept)","ASV0146:EMO",0.335160087471311,1.32231699294273
"cond.238","cond","variable:Microbe_treatment","(Intercept)","ASV0146:MEM",-0.423111045915272,1.33597982018322
"cond.239","cond","variable:Microbe_treatment","(Intercept)","ASV0146:MMO",-0.310078259003678,2.11128590873419
"cond.240","cond","variable:Microbe_treatment","(Intercept)","ASV0155:EMO",-0.126680532278072,1.26580677703757
"cond.241","cond","variable:Microbe_treatment","(Intercept)","ASV0155:MEM",-0.359409604133002,1.26855107328187
"cond.242","cond","variable:Microbe_treatment","(Intercept)","ASV0155:MMO",-1.44359541945354,1.73189384535673
"cond.243","cond","variable:Microbe_treatment","(Intercept)","ASV0167:EMO",-1.8031116115749,1.4165264005098
"cond.244","cond","variable:Microbe_treatment","(Intercept)","ASV0167:MEM",0.498015107449161,1.3127940462121
"cond.245","cond","variable:Microbe_treatment","(Intercept)","ASV0167:MMO",-0.537769243733988,1.99077686040633
"cond.246","cond","variable:Microbe_treatment","(Intercept)","ASV0180:EMO",-0.535692973767495,1.26636761127544
"cond.247","cond","variable:Microbe_treatment","(Intercept)","ASV0180:MEM",-0.389033767876847,1.26411110679227
"cond.248","cond","variable:Microbe_treatment","(Intercept)","ASV0180:MMO",-2.03554155953186,1.64952427817347
"cond.249","cond","variable:Food_type","(Intercept)","ASV0002:Bamboo",2.4354461682086,1.22226681292928
"cond.250","cond","variable:Food_type","(Intercept)","ASV0002:Larval food",4.71361468652583,1.24865324619857
"cond.251","cond","variable:Food_type","(Intercept)","ASV0003:Bamboo",0.190730196673659,1.22083235235489
"cond.252","cond","variable:Food_type","(Intercept)","ASV0003:Larval food",2.781958392544,1.2332297976783
"cond.253","cond","variable:Food_type","(Intercept)","ASV0004:Bamboo",2.27503213371131,1.28375024423038
"cond.254","cond","variable:Food_type","(Intercept)","ASV0004:Larval food",2.69531151047128,1.31838483572485
"cond.255","cond","variable:Food_type","(Intercept)","ASV0005:Bamboo",1.5371396468872,1.29523141696079
"cond.256","cond","variable:Food_type","(Intercept)","ASV0005:Larval food",3.84737841498421,1.31515388831882
"cond.257","cond","variable:Food_type","(Intercept)","ASV0007:Bamboo",1.08794459480827,1.22686661629545
"cond.258","cond","variable:Food_type","(Intercept)","ASV0007:Larval food",5.28653910984462,1.23934800367307
"cond.259","cond","variable:Food_type","(Intercept)","ASV0008:Bamboo",2.82533917628534,1.20625139610639
"cond.260","cond","variable:Food_type","(Intercept)","ASV0008:Larval food",1.58256497440808,1.25560919232125
"cond.261","cond","variable:Food_type","(Intercept)","ASV0009:Bamboo",1.75058029130968,1.21607684893454
"cond.262","cond","variable:Food_type","(Intercept)","ASV0009:Larval food",4.6717599751382,1.2393753834907
"cond.263","cond","variable:Food_type","(Intercept)","ASV0010:Bamboo",1.0939625412626,1.27307947420358
"cond.264","cond","variable:Food_type","(Intercept)","ASV0010:Larval food",3.08870248287584,1.29317121749623
"cond.265","cond","variable:Food_type","(Intercept)","ASV0011:Bamboo",0.0373958942092932,1.29175755220042
