"","component","grpvar","term","grp","condval","condsd"
"cond.177","cond","variable:Microbe_treatment","(Intercept)","ASV0027:EMO",-4.62019689455974,1.47438392447258
"cond.178","cond","variable:Microbe_treatment","(Intercept)","ASV0027:MEM",0.0306586526353838,1.17821895973852
"cond.179","cond","variable:Microbe_treatment","(Intercept)","ASV0027:MMO",4.73038869110605,1.20889866962974
"cond.180","cond","variable:Microbe_treatment","(Intercept)","ASV0033:ALL",0.285908953711346,1.36359448932577
"cond.181","cond","variable:Microbe_treatment","(Intercept)","ASV0033:ECO",-0.0199782473166788,2.49910971272451
"cond.182","cond","variable:Microbe_treatment","(Intercept)","ASV0033:EMO",0.562107209996593,1.32276739604175
"cond.183","cond","variable:Microbe_treatment","(Intercept)","ASV0033:MEM",-1.20006396426471,1.44001512570715
"cond.184","cond","variable:Microbe_treatment","(Intercept)","ASV0033:MMO",-0.228881128183449,2.29115261156147
"cond.185","cond","variable:Microbe_treatment","(Intercept)","ASV0036:ALL",1.61252625595187,1.29630217777996
"cond.186","cond","variable:Microbe_treatment","(Intercept)","ASV0036:ECO",-0.0166822925088845,2.50310277715932
"cond.187","cond","variable:Microbe_treatment","(Intercept)","ASV0036:EMO",0.811432726672497,1.30352212945163
"cond.188","cond","variable:Microbe_treatment","(Intercept)","ASV0036:MEM",0.994493698180373,1.29305252594499
"cond.189","cond","variable:Microbe_treatment","(Intercept)","ASV0036:MMO",-0.218514096968934,2.29875657751124
"cond.190","cond","variable:Microbe_treatment","(Intercept)","ASV0037:ALL",0.510216724857428,1.27739597654643
"cond.191","cond","variable:Microbe_treatment","(Intercept)","ASV0037:ECO",-0.01620547672764,2.50367452944436
"cond.192","cond","variable:Microbe_treatment","(Intercept)","ASV0037:EMO",-1.23778724980054,1.37018221837637
"cond.193","cond","variable:Microbe_treatment","(Intercept)","ASV0037:MEM",-0.689859702570101,1.30165345160359
"cond.194","cond","variable:Microbe_treatment","(Intercept)","ASV0037:MMO",4.51433520330001,1.30739687906295
"cond.195","cond","variable:Microbe_treatment","(Intercept)","ASV0039:ALL",0.495388935945661,1.22486227372422
"cond.196","cond","variable:Microbe_treatment","(Intercept)","ASV0039:ECO",-0.277093623134467,2.25302459091589
"cond.197","cond","variable:Microbe_treatment","(Intercept)","ASV0039:EMO",0.607783591817705,1.21204538013902
"cond.198","cond","variable:Microbe_treatment","(Intercept)","ASV0039:MEM",0.825779542468684,1.20575180963145
"cond.199","cond","variable:Microbe_treatment","(Intercept)","ASV0039:MMO",-1.29154909562683,1.82143266579038
"cond.200","cond","variable:Microbe_treatment","(Intercept)","ASV0040:ALL",-0.919648136580411,1.34202310916807
"cond.201","cond","variable:Microbe_treatment","(Intercept)","ASV0040:ECO",-0.0856133199651907,2.42484475716431
"cond.202","cond","variable:Microbe_treatment","(Intercept)","ASV0040:EMO",0.461582840371969,1.2782284525784
"cond.203","cond","variable:Microbe_treatment","(Intercept)","ASV0040:MEM",-0.385594025657242,1.30457988728789
"cond.204","cond","variable:Microbe_treatment","(Intercept)","ASV0040:MMO",-0.648712657897438,2.03667972809178
"cond.205","cond","variable:Microbe_treatment","(Intercept)","ASV0042:ALL",1.13795681193028,1.2503476423149
"cond.206","cond","variable:Microbe_treatment","(Intercept)","ASV0042:ECO",-0.0550253915293638,2.45817326254949
"cond.207","cond","variable:Microbe_treatment","(Intercept)","ASV0042:EMO",1.46132670392824,1.23841943656067
"cond.208","cond","variable:Microbe_treatment","(Intercept)","ASV0042:MEM",0.850155372956247,1.24205730088751
"cond.209","cond","variable:Microbe_treatment","(Intercept)","ASV0042:MMO",-0.556187396166652,2.07473559685114
"cond.210","cond","variable:Microbe_treatment","(Intercept)","ASV0044:ALL",0.368700763157066,1.25722299591447
"cond.211","cond","variable:Microbe_treatment","(Intercept)","ASV0044:ECO",-0.207619050584724,2.30908583218036
"cond.212","cond","variable:Microbe_treatment","(Intercept)","ASV0044:EMO",0.340847975694324,1.24690940851005
"cond.213","cond","variable:Microbe_treatment","(Intercept)","ASV0044:MEM",0.443180754026136,1.24213765922533
"cond.214","cond","variable:Microbe_treatment","(Intercept)","ASV0044:MMO",-1.08444099920043,1.87847140896325
"cond.215","cond","variable:Microbe_treatment","(Intercept)","ASV0051:ALL",0.0433367702027315,1.16808905349194
"cond.216","cond","variable:Microbe_treatment","(Intercept)","ASV0051:ECO",-0.174569551590584,2.33647991103236
"cond.217","cond","variable:Microbe_treatment","(Intercept)","ASV0051:EMO",0.805843718638011,1.15710655029902
"cond.218","cond","variable:Microbe_treatment","(Intercept)","ASV0051:MEM",0.767032634393824,1.1563956175587
"cond.219","cond","variable:Microbe_treatment","(Intercept)","ASV0051:MMO",1.10511246313004,1.28375108802911
"cond.220","cond","variable:Microbe_treatment","(Intercept)","ASV0054:ALL",-1.89223212770029,1.37297335006683
"cond.221","cond","variable:Microbe_treatment","(Intercept)","ASV0054:ECO",-0.0603405978353645,2.4521518676953
"cond.222","cond","variable:Microbe_treatment","(Intercept)","ASV0054:EMO",-2.13583778736889,1.35691923504385
"cond.223","cond","variable:Microbe_treatment","(Intercept)","ASV0054:MEM",-0.867015163469609,1.25300210524334
"cond.224","cond","variable:Microbe_treatment","(Intercept)","ASV0054:MMO",5.04813116461834,1.23630917239103
"cond.225","cond","variable:Microbe_treatment","(Intercept)","ASV0057:ALL",-0.987049559865143,1.24675316977779
"cond.226","cond","variable:Microbe_treatment","(Intercept)","ASV0057:ECO",-0.25569906767519,2.26892094359829
"cond.227","cond","variable:Microbe_treatment","(Intercept)","ASV0057:EMO",-3.40663484308944,1.35904255209911
"cond.228","cond","variable:Microbe_treatment","(Intercept)","ASV0057:MEM",-0.192588481511904,1.21046004014804
"cond.229","cond","variable:Microbe_treatment","(Intercept)","ASV0057:MMO",4.06777943603762,1.24702386260282
"cond.230","cond","variable:Microbe_treatment","(Intercept)","ASV0059:ALL",0.867591123268584,1.24349075219368
"cond.231","cond","variable:Microbe_treatment","(Intercept)","ASV0059:ECO",-0.0313987901555424,2.48541489210325
"cond.232","cond","variable:Microbe_treatment","(Intercept)","ASV0059:EMO",0.921608710968063,1.22690682308771
"cond.233","cond","variable:Microbe_treatment","(Intercept)","ASV0059:MEM",0.145895835440643,1.23506616303162
"cond.234","cond","variable:Microbe_treatment","(Intercept)","ASV0059:MMO",-0.757154972643744,1.98610724134006
"cond.235","cond","variable:Microbe_treatment","(Intercept)","ASV0063:ALL",0.701752632968172,1.21836983422881
"cond.236","cond","variable:Microbe_treatment","(Intercept)","ASV0063:ECO",-0.15080259086741,2.35953480186882
"cond.237","cond","variable:Microbe_treatment","(Intercept)","ASV0063:EMO",1.21153491589804,1.20474027884158
"cond.238","cond","variable:Microbe_treatment","(Intercept)","ASV0063:MEM",0.228317657499479,1.21224937016425
"cond.239","cond","variable:Microbe_treatment","(Intercept)","ASV0063:MMO",-0.961044048224207,1.90924775290988
"cond.240","cond","variable:Microbe_treatment","(Intercept)","ASV0065:ALL",-0.121914726323779,1.23026560941519
"cond.241","cond","variable:Microbe_treatment","(Intercept)","ASV0065:ECO",-0.222111144935415,2.29623093318366
"cond.242","cond","variable:Microbe_treatment","(Intercept)","ASV0065:EMO",-0.397273703106115,1.22263379836693
"cond.243","cond","variable:Microbe_treatment","(Intercept)","ASV0065:MEM",-1.13498215975172,1.24547269423722
"cond.244","cond","variable:Microbe_treatment","(Intercept)","ASV0065:MMO",0.639647665451979,1.44959806104011
"cond.245","cond","variable:Microbe_treatment","(Intercept)","ASV0066:ALL",-0.197209148557603,1.33625240700292
"cond.246","cond","variable:Microbe_treatment","(Intercept)","ASV0066:ECO",-0.0376362551673507,2.47813507896378
"cond.247","cond","variable:Microbe_treatment","(Intercept)","ASV0066:EMO",0.776812469619649,1.2747329946225
"cond.248","cond","variable:Microbe_treatment","(Intercept)","ASV0066:MEM",0.094961755086894,1.29303617568016
"cond.249","cond","variable:Microbe_treatment","(Intercept)","ASV0066:MMO",-0.367304177935219,2.18843023550545
"cond.250","cond","variable:Microbe_treatment","(Intercept)","ASV0069:ALL",0.207719177860982,1.2047321817401
"cond.251","cond","variable:Microbe_treatment","(Intercept)","ASV0069:ECO",-0.618400490703413,2.04864109543817
"cond.252","cond","variable:Microbe_treatment","(Intercept)","ASV0069:EMO",-0.0477991692597273,1.19956427534792
"cond.253","cond","variable:Microbe_treatment","(Intercept)","ASV0069:MEM",0.493193482620289,1.19181711541859
"cond.254","cond","variable:Microbe_treatment","(Intercept)","ASV0069:MMO",-2.11771542370083,1.67392258536689
"cond.255","cond","variable:Microbe_treatment","(Intercept)","ASV0072:ALL",0.516898011874012,1.22847842042437
"cond.256","cond","variable:Microbe_treatment","(Intercept)","ASV0072:ECO",-0.318062547828584,2.22306955777567
"cond.257","cond","variable:Microbe_treatment","(Intercept)","ASV0072:EMO",-0.0285314592268941,1.22610227649441
"cond.258","cond","variable:Microbe_treatment","(Intercept)","ASV0072:MEM",-0.112726364989042,1.2255843051812
"cond.259","cond","variable:Microbe_treatment","(Intercept)","ASV0072:MMO",-1.43492456231122,1.79084226708106
"cond.260","cond","variable:Microbe_treatment","(Intercept)","ASV0073:ALL",0.970884131406171,1.27820524083406
"cond.261","cond","variable:Microbe_treatment","(Intercept)","ASV0073:ECO",-0.0468861913125173,2.46744776961817
"cond.262","cond","variable:Microbe_treatment","(Intercept)","ASV0073:EMO",0.356895519457518,1.28223956896937
"cond.263","cond","variable:Microbe_treatment","(Intercept)","ASV0073:MEM",-0.0460498057351252,1.28744474863593
"cond.264","cond","variable:Microbe_treatment","(Intercept)","ASV0073:MMO",-0.428046005912918,2.14976014342051
"cond.265","cond","variable:Microbe_treatment","(Intercept)","ASV0079:ALL",-1.42364710937618,1.40086366283532
"cond.266","cond","variable:Microbe_treatment","(Intercept)","ASV0079:ECO",-0.018780319521724,2.50055030699871
"cond.267","cond","variable:Microbe_treatment","(Intercept)","ASV0079:EMO",-3.48253396761257,1.56377375428861
"cond.268","cond","variable:Microbe_treatment","(Intercept)","ASV0079:MEM",-1.22903891656229,1.3009751917981
"cond.269","cond","variable:Microbe_treatment","(Intercept)","ASV0079:MMO",4.29567545420338,1.28865367640462
"cond.270","cond","variable:Microbe_treatment","(Intercept)","ASV0080:ALL",-0.508846950762615,1.36131644971031
